Namespace(full_exp=True, data='cifar10', i_i_d=False, wandb=True, method_choosing_users='all users', model='cnn3', num_users=300, num_users_per_round=15, global_epochs=600, max_seconds=300.0, epsilon_bar=10.0, epsilon_sum_deascent_coeff=0.04, delta_f=0.004, alpha=10.0, beta=2.0, gamma=20.0, alternative_privacy_reward=False, mixed_precision=True, shared_res_constraint=True, clusters_partition_level=15, resources_cluster_num=20, rho=0.01, shared_res_constraint_verbose=True, latency_penalty_coeff=0.01, choosing_users_verbose=True, sa_pause_verbose=True, snr_verbose=False, dirichlet_coeff=2.0, label_dominance=0.25, bar_plot_interval=30, save_data_global_epochs=None, sa_pause_accelerated=False, ucb_neighbors_only=True, max_iterations_sa_pause=100, sa_pause_simulation=False, max_time_sa_pause=600.0, pre_sa_pause_rounds=1, beta_max_reduction=1.0, accel_ucb_coeff=1.0, add_tiny_noise=True, higher_threshold=False, max_neighbors=None, sa_informed_sampling=True, sampling_temp=0.0001, data_truncation=None, num_classes_subset=None, tau_min=0.05, production=False, privacy_noise='laplace', privacy=False, save_best_model=False, seed=3.0, norm_mean=0.5, norm_std=0.5, train_batch_size=20, test_batch_size=1000, local_epochs=1, local_iterations=100, lr=0.01, momentum=0.5, lr_scheduler=False, optimizer='adam', device=device(type='cuda'), exp_path=PosixPath('/home/oripele/PAUSE/checkpoints/all users/cnn3/27-08-2025_16-03-11'), fraboni_distributions=array([[0.        , 0.        , 0.        , ..., 0.        , 0.        ,
        0.        ],
       [0.        , 0.        , 0.        , ..., 0.        , 0.        ,
        0.        ],
       [0.12612816, 0.        , 0.        , ..., 0.        , 0.        ,
        0.        ],
       ...,
       [0.        , 0.        , 0.03022142, ..., 0.        , 0.        ,
        0.        ],
       [0.        , 0.        , 0.        , ..., 0.        , 0.        ,
        0.        ],
       [0.        , 0.        , 0.        , ..., 0.01387718, 0.        ,
        0.01511071]], shape=(15, 300)))
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
CNN3LayerCifar                           --
├─Conv2d: 1-1                            896
├─BatchNorm2d: 1-2                       64
├─Conv2d: 1-3                            18,496
├─BatchNorm2d: 1-4                       128
├─Conv2d: 1-5                            73,856
├─BatchNorm2d: 1-6                       256
├─MaxPool2d: 1-7                         --
├─Linear: 1-8                            65,664
├─BatchNorm1d: 1-9                       256
├─Linear: 1-10                           8,256
├─BatchNorm1d: 1-11                      128
├─Linear: 1-12                           2,080
├─BatchNorm1d: 1-13                      64
├─Linear: 1-14                           330
├─Dropout: 1-15                          --
├─Dropout: 1-16                          --
├─Dropout: 1-17                          --
=================================================================
Total params: 170,474
Trainable params: 170,474
Non-trainable params: 0
=================================================================
Using mixed precision training (AMP)
iteration: 1
user 0, emp_avg: 1.0, h: 0, ucb: inf,num_of_obs: 0, privacy reward: 0.9607894391523232, g: 0.015908313623715715, curr_delay = 0.05, data_size = 409
user 70, emp_avg: 0.44855180130013667, h: 2.7191119737834906, ucb: 3.237078957338738,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4767658192671402, curr_delay = 0.2080678261861812, data_size = 193
user 71, emp_avg: 0.27009165679029457, h: 2.7191119737834906, ucb: 2.9705202624584968,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5238684110011089, curr_delay = 0.15330756731618203, data_size = 85
user 72, emp_avg: 0.37132677319271623, h: 2.7191119737834906, ucb: 3.113089364234721,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5243149119384224, curr_delay = 0.1648125684431394, data_size = 84
user 73, emp_avg: 0.4591314678022579, h: 2.7191119737834906, ucb: 3.1736112341781277,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.1057019679261433, data_size = 49
user 74, emp_avg: 0.3763684131159142, h: 2.7191119737834906, ucb: 3.1461234924870767,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.497861507382887, curr_delay = 0.22277758560113858, data_size = 144
user 75, emp_avg: 0.5190959904592876, h: 2.7191119737834906, ucb: 3.2981379275027587,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4318817050662685, curr_delay = 0.14735956677434325, data_size = 301
user 76, emp_avg: 0.4659974242430518, h: 2.7191119737834906, ucb: 3.0445476279025288,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.48231812798780244, curr_delay = 0.05632643066070271, data_size = 180
user 77, emp_avg: 0.41375971657954, h: 2.7191119737834906, ucb: 3.1572780272393857,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5127677021428867, curr_delay = 0.14682532550828595, data_size = 110
user 78, emp_avg: 0.4668276177754667, h: 2.7191119737834906, ucb: 3.1989425613006137,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5350879940412746, curr_delay = 0.11687193430461731, data_size = 60
user 79, emp_avg: 0.42192195128261456, h: 2.7191119737834906, ucb: 3.162125198738291,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.44248438816175606, curr_delay = 0.13941240949146533, data_size = 275
user 80, emp_avg: 0.4711310087935371, h: 2.7191119737834906, ucb: 3.267846995009749,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5030974110709546, curr_delay = 0.20980285239679564, data_size = 132
user 81, emp_avg: 0.3137855283700901, h: 2.7191119737834906, ucb: 3.047708576701811,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.48231812798780244, curr_delay = 0.1856304888535264, data_size = 180
user 82, emp_avg: 0.599199585758788, h: 2.7191119737834906, ucb: 3.3724525208881544,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5341860528281657, curr_delay = 0.11447497039784901, data_size = 62
user 83, emp_avg: 0.2832263821961469, h: 2.7191119737834906, ucb: 2.9953932014970577,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5074815860003663, curr_delay = 0.16444023055283102, data_size = 122
user 84, emp_avg: 0.4936751190155381, h: 2.7191119737834906, ucb: 3.2153821648332217,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5346369283353747, curr_delay = 0.10290397001511047, data_size = 61
user 85, emp_avg: 0.35570833481426434, h: 2.7191119737834906, ucb: 3.019823066021132,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5026600396708145, curr_delay = 0.09602457075902904, data_size = 133
user 86, emp_avg: 0.4232514969555885, h: 2.7191119737834906, ucb: 3.191539767347942,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.3064295394307714, curr_delay = 0.18134167713207186, data_size = 637
user 87, emp_avg: 0.27346958470568394, h: 2.7191119737834906, ucb: 2.992183206224013,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5079210495861085, curr_delay = 0.18204017716560378, data_size = 121
user 88, emp_avg: 0.56603531670118, h: 2.7191119737834906, ucb: 3.364770174347895,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.15282730587163745, data_size = 49
user 89, emp_avg: 0.4241832435311158, h: 2.7191119737834906, ucb: 3.187867438956469,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.48704134159405077, curr_delay = 0.1721368435571486, data_size = 169
user 90, emp_avg: 0.3724690835950355, h: 2.7191119737834906, ucb: 3.0705352274578464,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5234221002624868, curr_delay = 0.11478247358543452, data_size = 86
user 91, emp_avg: 0.36779664173374593, h: 2.7191119737834906, ucb: 3.0795153985584887,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5247616030744268, curr_delay = 0.12821292203524887, data_size = 83
user 92, emp_avg: 0.32072266996492554, h: 2.7191119737834906, ucb: 2.985531000275124,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.10338404933035589, data_size = 49
user 93, emp_avg: 0.4216720530221337, h: 2.7191119737834906, ucb: 3.181868241412525,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5127677021428867, curr_delay = 0.16754942359077674, data_size = 110
user 94, emp_avg: 0.3977032891277034, h: 2.7191119737834906, ucb: 3.1638330947788633,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.3938471402488347, curr_delay = 0.19481800204600194, data_size = 397
user 95, emp_avg: 0.3024887744350626, h: 2.7191119737834906, ucb: 3.0204535325080433,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4670212460963954, curr_delay = 0.16343585493708856, data_size = 216
user 96, emp_avg: 0.535880924475206, h: 2.7191119737834906, ucb: 3.3054681875687404,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.13005421348681834, data_size = 49
user 97, emp_avg: 0.363890286331641, h: 2.7191119737834906, ucb: 3.0638516113950263,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5396091120282849, curr_delay = 0.11866837963116961, data_size = 50
user 98, emp_avg: 0.3977300364790056, h: 2.7191119737834906, ucb: 3.16787617981357,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.47166914102096447, curr_delay = 0.2043923692660142, data_size = 205
user 99, emp_avg: 0.29636749312679467, h: 2.7191119737834906, ucb: 3.0253967220302727,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5287903822395663, curr_delay = 0.18753582325693535, data_size = 74
user 100, emp_avg: 0.3092205371835439, h: 2.7191119737834906, ucb: 3.051869746944538,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5127677021428867, curr_delay = 0.20954798762872465, data_size = 110
user 101, emp_avg: 0.5144393624262172, h: 2.7191119737834906, ucb: 3.1161276750746594,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4926529923063391, curr_delay = 0.05768940020213929, data_size = 156
user 102, emp_avg: 0.3021125841359077, h: 2.7191119737834906, ucb: 3.04432288536679,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.37134141413655014, curr_delay = 0.21476039446664386, data_size = 456
user 103, emp_avg: 0.5085878301156201, h: 2.7191119737834906, ucb: 3.0638957472709842,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.43635176421465055, curr_delay = 0.05, data_size = 290
user 104, emp_avg: 0.3170558251202799, h: 2.7191119737834906, ucb: 3.001305045311807,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5185252352512558, curr_delay = 0.1185834253876205, data_size = 97
user 105, emp_avg: 0.6572071420674392, h: 2.7191119737834906, ucb: 3.478080234379092,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4974264183670402, curr_delay = 0.14207621627309935, data_size = 145
user 106, emp_avg: 0.3120325780241786, h: 2.7191119737834906, ucb: 3.0200931540899267,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5074815860003663, curr_delay = 0.14484911988212598, data_size = 122
user 107, emp_avg: 0.330197280189292, h: 2.7191119737834906, ucb: 2.987741226307181,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.48188988612483563, curr_delay = 0.09710597713436023, data_size = 181
user 108, emp_avg: 0.4168976211622675, h: 2.7191119737834906, ucb: 3.169104091135011,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4371669748246135, curr_delay = 0.15742372542293007, data_size = 288
user 109, emp_avg: 0.41455773724640615, h: 2.7191119737834906, ucb: 3.1581418239987937,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.508360703370542, curr_delay = 0.14656679090647637, data_size = 120
user 110, emp_avg: 0.2862524338948936, h: 2.7191119737834906, ucb: 3.0234534663140713,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5287903822395663, curr_delay = 0.21553093689523417, data_size = 74
user 111, emp_avg: 0.3823330852246615, h: 2.7191119737834906, ucb: 3.113444549054333,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.3796559689382562, curr_delay = 0.14436905184186416, data_size = 434
user 112, emp_avg: 0.5096835247542546, h: 2.7191119737834906, ucb: 3.3025406354603826,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.518969453804276, curr_delay = 0.1733414003267413, data_size = 96
user 113, emp_avg: 0.26538421405642054, h: 2.7191119737834906, ucb: 2.9684474936876835,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.49222018567478565, curr_delay = 0.15947422164961467, data_size = 157
user 114, emp_avg: 0.24125330886328422, h: 2.7191119737834906, ucb: 2.9668439288217145,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.48661100754548176, curr_delay = 0.22541066068769317, data_size = 170
user 115, emp_avg: 0.3585638455607951, h: 2.7191119737834906, ucb: 3.1015351853416373,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.513651384281649, curr_delay = 0.17422467987900225, data_size = 108
user 116, emp_avg: 0.3838276355623443, h: 2.7191119737834906, ucb: 3.143622092979527,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5296877586840886, curr_delay = 0.19099994166746362, data_size = 72
user 117, emp_avg: 0.3910170535081487, h: 2.7191119737834906, ucb: 3.135300194136505,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4027999162684921, curr_delay = 0.1584768207164741, data_size = 374
user 118, emp_avg: 0.2807851515880641, h: 2.7191119737834906, ucb: 3.0057603611924235,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.18997289320922497, data_size = 49
user 119, emp_avg: 0.3707258479951721, h: 2.7191119737834906, ucb: 3.0643741936420477,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5030974110709546, curr_delay = 0.11182761989481509, data_size = 132
user 120, emp_avg: 0.32198059342591684, h: 2.7191119737834906, ucb: 3.037370851164472,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4420742151744446, curr_delay = 0.1500844638318344, data_size = 276
user 121, emp_avg: 0.29067369487119893, h: 2.7191119737834906, ucb: 3.040518475398622,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.47166914102096447, curr_delay = 0.25192054824381505, data_size = 205
user 122, emp_avg: 0.2790562867385621, h: 2.7191119737834906, ucb: 3.010805758432875,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.2939273324972421, curr_delay = 0.2073451668678713, data_size = 674
user 123, emp_avg: 0.31898601315094677, h: 2.7191119737834906, ucb: 3.055337292443988,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4926529923063391, curr_delay = 0.18707807116485067, data_size = 156
user 124, emp_avg: 0.377808337173781, h: 2.7191119737834906, ucb: 3.056250409422773,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.497861507382887, curr_delay = 0.10003640489288375, data_size = 144
user 125, emp_avg: 0.3215635516441634, h: 2.7191119737834906, ucb: 3.0554245275120504,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.1802993756809841, data_size = 49
user 126, emp_avg: 0.38674501019418395, h: 2.7191119737834906, ucb: 2.979719774889689,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5132094481129224, curr_delay = 0.06534609719403417, data_size = 109
user 127, emp_avg: 0.29874439655399354, h: 2.7191119737834906, ucb: 2.9786206205317654,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.32760978988458533, curr_delay = 0.1200619579336801, data_size = 576
user 128, emp_avg: 0.3003167462312314, h: 2.7191119737834906, ucb: 3.034761642791833,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4416642323858243, curr_delay = 0.19660426845514092, data_size = 277
user 129, emp_avg: 0.26059577654838617, h: 2.7191119737834906, ucb: 2.9811749414134243,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.3804164023251797, curr_delay = 0.19516444695167465, data_size = 432
user 130, emp_avg: 0.28306079669627215, h: 2.7191119737834906, ucb: 2.977684125659441,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.44248438816175606, curr_delay = 0.14024193876769595, data_size = 275
user 131, emp_avg: 0.3146848930550725, h: 2.7191119737834906, ucb: 3.051488830813215,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4974264183670402, curr_delay = 0.191124922245853, data_size = 145
user 132, emp_avg: 0.23563816174516078, h: 2.7191119737834906, ucb: 2.930023537355492,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5287903822395663, curr_delay = 0.16138509401724666, data_size = 74
user 133, emp_avg: 0.4052518279908884, h: 2.7191119737834906, ucb: 3.178373685810312,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.49222018567478565, curr_delay = 0.20557336031741502, data_size = 157
user 134, emp_avg: 0.28715023347822355, h: 2.7191119737834906, ucb: 3.000025952196397,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.529238975362482, curr_delay = 0.16347401978276863, data_size = 73
user 135, emp_avg: 0.29889263769299096, h: 2.7191119737834906, ucb: 3.0181277687492356,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5296877586840886, curr_delay = 0.16749118901205062, data_size = 72
user 136, emp_avg: 0.3111813764972579, h: 2.7191119737834906, ucb: 3.0210056424920553,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5079210495861085, curr_delay = 0.14747326684300743, data_size = 121
user 137, emp_avg: 0.3226373901003946, h: 2.7191119737834906, ucb: 3.0621207756779834,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4270315243237703, curr_delay = 0.19118766005211188, data_size = 313
user 138, emp_avg: 0.2836444420091629, h: 2.7191119737834906, ucb: 2.951370814430682,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4874718658413109, curr_delay = 0.1142070755758913, data_size = 168
user 139, emp_avg: 0.300249349473588, h: 2.7191119737834906, ucb: 3.0480405250072957,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.40319144978407484, curr_delay = 0.23341390632608522, data_size = 373
user 140, emp_avg: 0.2720360994623789, h: 2.7191119737834906, ucb: 3.002562684838219,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.497861507382887, curr_delay = 0.21026756301835572, data_size = 144
user 141, emp_avg: 0.4067195706795482, h: 2.7191119737834906, ucb: 3.0527387455448576,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.07987246381157666, data_size = 49
user 142, emp_avg: 0.29512064614382966, h: 2.7191119737834906, ucb: 3.0300938002870486,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.446184503988659, curr_delay = 0.201989919801892, data_size = 266
user 143, emp_avg: 0.2252637613858191, h: 2.7191119737834906, ucb: 2.969289824094538,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5350879940412746, curr_delay = 0.3321784714502384, data_size = 60
user 144, emp_avg: 0.22968694971978507, h: 2.7191119737834906, ucb: 2.9543034225498266,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.40319144978407484, curr_delay = 0.23455078197978269, data_size = 373
user 145, emp_avg: 0.2380005033414505, h: 2.7191119737834906, ucb: 2.9470818913024917,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4776179284231783, curr_delay = 0.18650295927661883, data_size = 191
user 146, emp_avg: 0.28614268967531714, h: 2.7191119737834906, ucb: 2.985958225410156,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.45612679820874646, curr_delay = 0.1453353160305847, data_size = 242
user 147, emp_avg: 0.4088547839647697, h: 2.7191119737834906, ucb: 2.9842902996528724,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.05953201939672906, data_size = 49
user 148, emp_avg: 0.2609222163931618, h: 2.7191119737834906, ucb: 2.9486682673721867,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.49222018567478565, curr_delay = 0.1408371419632719, data_size = 157
user 149, emp_avg: 0.3209486209019806, h: 2.7191119737834906, ucb: 3.0119627397563784,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5079210495861085, curr_delay = 0.12338300839769982, data_size = 121
user 150, emp_avg: 0.07581706483741675, h: 2.7191119737834906, ucb: 2.7922244484394394,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.47209281811534465, curr_delay = 0.595728611213495, data_size = 204
user 151, emp_avg: 0.07189166100000532, h: 2.7191119737834906, ucb: 2.7913010387749853,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5350879940412746, curr_delay = 0.7042308170872731, data_size = 60
user 152, emp_avg: 0.06740420656387888, h: 2.7191119737834906, ucb: 2.7878435981743204,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5132094481129224, curr_delay = 0.7883705494617158, data_size = 109
user 153, emp_avg: 0.07337381810578256, h: 2.7191119737834906, ucb: 2.7940573001557056,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5074815860003663, curr_delay = 0.728233536817918, data_size = 122
user 154, emp_avg: 0.06982771357256946, h: 2.7191119737834906, ucb: 2.7901023928369186,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4917875692419233, curr_delay = 0.7536976732316372, data_size = 158
user 155, emp_avg: 0.06930620838978312, h: 2.7191119737834906, ucb: 2.7894436941643006,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4314764772449259, curr_delay = 0.7549486231097665, data_size = 302
user 156, emp_avg: 0.07208641118909596, h: 2.7191119737834906, ucb: 2.790726030587292,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.3800360905323724, curr_delay = 0.6802399539011067, data_size = 433
user 157, emp_avg: 0.06852585978865885, h: 2.7191119737834906, ucb: 2.790462594526704,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.8326176024061933, data_size = 49
user 158, emp_avg: 0.06929865060426763, h: 2.7191119737834906, ucb: 2.787744289177539,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.7012853246570904, data_size = 49
user 159, emp_avg: 0.07270577682247754, h: 2.7191119737834906, ucb: 2.792069913222115,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.6949339001535211, data_size = 49
user 160, emp_avg: 0.07088575843753633, h: 2.7191119737834906, ucb: 2.790692586056155,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.48704134159405077, curr_delay = 0.7267315429018985, data_size = 169
user 161, emp_avg: 0.07003950016517076, h: 2.7191119737834906, ucb: 2.789914169229718,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.7379919740474442, data_size = 49
user 162, emp_avg: 0.06979531237020252, h: 2.7191119737834906, ucb: 2.789822392879507,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.7457122419381699, data_size = 49
user 163, emp_avg: 0.0677618671038708, h: 2.7191119737834906, ucb: 2.788250319443698,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.7857628393656935, data_size = 49
user 164, emp_avg: 0.06953525430086624, h: 2.7191119737834906, ucb: 2.78777653564145,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5350879940412746, curr_delay = 0.6930263236443162, data_size = 60
user 165, emp_avg: 0.07258539514476392, h: 2.7191119737834906, ucb: 2.7910970198042944,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.6721654955983772, data_size = 49
user 166, emp_avg: 0.07355920421687216, h: 2.7191119737834906, ucb: 2.795427431109731,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5296877586840886, curr_delay = 0.7658088420929543, data_size = 72
user 167, emp_avg: 0.0727038935430555, h: 2.7191119737834906, ucb: 2.7920291335073397,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.40319144978407484, curr_delay = 0.6938267940439983, data_size = 373
user 168, emp_avg: 0.07261943603796112, h: 2.7191119737834906, ucb: 2.791219841613147,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5350879940412746, curr_delay = 0.6742711809892493, data_size = 60
user 169, emp_avg: 0.06811966537594229, h: 2.7191119737834906, ucb: 2.788929566762434,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5079210495861085, curr_delay = 0.7933248685077238, data_size = 121
user 170, emp_avg: 0.07018567241465454, h: 2.7191119737834906, ucb: 2.790270513282701,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4917875692419233, curr_delay = 0.7433057384100615, data_size = 158
user 171, emp_avg: 0.07060639227850879, h: 2.7191119737834906, ucb: 2.7920578558141442,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.7863128346343875, data_size = 49
user 172, emp_avg: 0.06712363456636192, h: 2.7191119737834906, ucb: 2.785184369912927,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.3672186577981334, curr_delay = 0.711466782504071, data_size = 467
user 173, emp_avg: 0.06724398964009068, h: 2.7191119737834906, ucb: 2.7872342976681184,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4874718658413109, curr_delay = 0.7738861479498832, data_size = 168
user 174, emp_avg: 0.07256557343962544, h: 2.7191119737834906, ucb: 2.7938703046539914,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.7577215484024086, data_size = 49
user 175, emp_avg: 0.07539293416319219, h: 2.7191119737834906, ucb: 2.7949231632736433,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.6744164473695452, data_size = 49
user 176, emp_avg: 0.06469410418876165, h: 2.7191119737834906, ucb: 2.7855117845216975,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5022228584693655, curr_delay = 0.8392502639349435, data_size = 134
user 177, emp_avg: 0.07024667982719178, h: 2.7191119737834906, ucb: 2.7891030616151395,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.46197706268896577, curr_delay = 0.7040919136661603, data_size = 228
user 178, emp_avg: 0.0705681204073652, h: 2.7191119737834906, ucb: 2.791176437658651,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4917875692419233, curr_delay = 0.7566690158261828, data_size = 158
user 179, emp_avg: 0.07013843131775634, h: 2.7191119737834906, ucb: 2.788463477349956,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.37510934530676804, curr_delay = 0.6896626438704492, data_size = 446
user 180, emp_avg: 0.06982903476272714, h: 2.7191119737834906, ucb: 2.790118956024992,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.513651384281649, curr_delay = 0.7542025031592801, data_size = 108
user 181, emp_avg: 0.06607508697203386, h: 2.7191119737834906, ucb: 2.784076056834421,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5238684110011089, curr_delay = 0.7203770296410429, data_size = 85
user 182, emp_avg: 0.06617084233360165, h: 2.7191119737834906, ucb: 2.781969080809765,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.5022228584693655, curr_delay = 0.656926217937274, data_size = 134
user 183, emp_avg: 0.06555907194227656, h: 2.7191119737834906, ucb: 2.7811869841217303,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.6577973070694468, data_size = 49
user 184, emp_avg: 0.0701023235475247, h: 2.7191119737834906, ucb: 2.7894471615418936,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.45696026789305594, curr_delay = 0.7204223654966821, data_size = 240
user 185, emp_avg: 0.0690090085190368, h: 2.7191119737834906, ucb: 2.7862202888885164,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.40751087156909843, curr_delay = 0.6692446975294811, data_size = 362
user 186, emp_avg: 0.06618805390210214, h: 2.7191119737834906, ucb: 2.7838522506515857,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.4274346599595107, curr_delay = 0.7089042700221629, data_size = 312
user 187, emp_avg: 0.07058453651075944, h: 2.7191119737834906, ucb: 2.788571407929002,num_of_obs: 3, privacy reward: 0.8521437889662112, g: -0.540062269919787, curr_delay = 0.6760425328374162, data_size = 49
